event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,height-raw,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
369430676,true,2008-07-17 14:00:00.000,-25.13033,73.4765,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430677,true,2008-07-17 16:00:00.000,-25.13083,73.4765,,"2","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430678,true,2008-07-17 18:00:00.000,-25.11483,73.4755,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430679,true,2008-07-17 20:00:00.000,-25.06983,73.48016,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430681,true,2008-07-17 22:00:00.000,-25.07083,73.48016,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430683,true,2008-07-18 06:00:00.000,-25.0645,73.4795,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430684,true,2008-07-18 08:00:00.000,-25.06117,73.4785,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430686,true,2008-07-18 10:00:00.000,-25.061,73.4785,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430687,true,2008-07-18 12:00:00.000,-25.08083,73.47983,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430688,true,2008-07-18 14:00:00.000,-25.08033,73.47983,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430689,true,2008-07-18 16:00:00.000,-25.08033,73.47983,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430690,true,2008-07-18 18:00:00.000,-25.0785,73.479,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430691,true,2008-07-18 20:00:00.000,-25.1,73.4765,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430692,true,2008-07-18 22:00:00.000,-25.09633,73.477,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430693,true,2008-07-19 06:00:00.000,-25.08583,73.47783,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430694,true,2008-07-19 08:00:00.000,-25.0865,73.477,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430695,true,2008-07-19 10:00:00.000,-25.07833,73.47916,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430697,true,2008-07-19 12:00:00.000,-25.06633,73.48033,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430698,true,2008-07-19 14:00:00.000,-25.07067,73.48017,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430700,true,2008-07-19 16:00:00.000,-25.08,73.48,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430701,true,2008-07-19 18:00:00.000,-25.07717,73.47933,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430703,true,2008-07-19 20:00:00.000,-25.069,73.48016,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430705,true,2008-07-19 22:00:00.000,-25.06917,73.48,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430707,true,2008-07-20 06:00:00.000,-25.086,73.47716,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430709,true,2008-07-20 08:00:00.000,-25.086,73.477,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430710,true,2008-07-20 10:00:00.000,-25.08683,73.47683,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430711,true,2008-07-20 12:00:00.000,-25.08033,73.47983,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430712,true,2008-07-20 14:00:00.000,-25.08083,73.4805,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430713,true,2008-07-20 16:00:00.000,-25.08033,73.47983,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430714,true,2008-07-20 18:00:00.000,-25.077,73.47966,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430716,true,2008-07-20 20:00:00.000,-25.06383,73.479,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430717,true,2008-07-21 22:00:00.000,-25.0605,73.478,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430718,true,2008-07-22 06:00:00.000,-25.13217,73.47617,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430719,true,2008-07-22 10:00:00.000,-25.13367,73.47567,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430720,true,2008-07-22 12:00:00.000,-25.10483,73.47717,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430721,true,2008-07-22 14:00:00.000,-25.07667,73.48017,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430722,true,2008-07-22 16:00:00.000,-25.07033,73.48017,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430723,true,2008-07-22 20:00:00.000,-25.09683,73.477,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430724,true,2008-07-22 22:00:00.000,-25.10533,73.47633,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430725,true,2008-07-23 06:00:00.000,-25.13267,73.476,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430726,true,2008-07-23 08:00:00.000,-25.13,73.47633,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430727,true,2008-07-23 10:00:00.000,-25.1285,73.476,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430728,true,2008-07-23 12:00:00.000,-25.1255,73.47667,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430729,true,2008-07-23 14:00:00.000,-25.13267,73.476,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430730,true,2008-07-23 16:00:00.000,-25.13017,73.47667,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430731,true,2008-07-23 18:00:00.000,-25.1265,73.47683,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430732,true,2008-07-23 20:00:00.000,-25.12867,73.47683,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430733,true,2008-07-23 22:00:00.000,-25.12883,73.4765,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430734,true,2008-07-24 06:00:00.000,-25.06333,73.4795,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430735,true,2008-07-24 08:00:00.000,-25.06433,73.47933,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430736,true,2008-07-24 10:00:00.000,-25.06333,73.47967,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430737,true,2008-07-24 12:00:00.000,-25.06417,73.47933,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430738,true,2008-07-24 14:00:00.000,-25.06467,73.47967,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430739,true,2008-07-24 16:00:00.000,-25.0675,73.47983,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430740,true,2008-07-24 18:00:00.000,-25.07983,73.47983,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430741,true,2008-07-24 20:00:00.000,-25.07983,73.48,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430742,true,2008-07-24 22:00:00.000,-25.08033,73.47933,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430743,true,2008-07-25 06:00:00.000,-25.07067,73.48017,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430744,true,2008-07-25 08:00:00.000,-25.07967,73.47967,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430745,true,2008-07-25 10:00:00.000,-25.08083,73.4785,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430746,true,2008-07-25 12:00:00.000,-25.08167,73.48033,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430747,true,2008-07-25 14:00:00.000,-25.06917,73.48033,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430748,true,2008-07-25 16:00:00.000,-25.06817,73.47983,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430749,true,2008-07-25 18:00:00.000,-25.0675,73.48067,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430750,true,2008-07-25 20:00:00.000,-25.06817,73.47983,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430751,true,2008-07-25 22:00:00.000,-25.06833,73.48133,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430752,true,2008-07-26 06:00:00.000,-25.05133,73.4775,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430753,true,2008-07-26 08:00:00.000,-25.051,73.476,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430754,true,2008-07-26 10:00:00.000,-25.0465,73.47583,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430755,true,2008-07-26 12:00:00.000,-25.0445,73.475,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430756,true,2008-07-26 14:00:00.000,-25.035,73.475,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430757,true,2008-07-26 16:00:00.000,-25.03667,73.47567,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430758,true,2008-07-26 20:00:00.000,-25.03967,73.47683,,"2","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430759,true,2008-07-26 22:00:00.000,-25.03667,73.47567,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430760,true,2008-07-27 06:00:00.000,-25.07617,73.48317,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430761,true,2008-07-27 10:00:00.000,-25.08033,73.48,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430762,true,2008-07-27 12:00:00.000,-25.08817,73.47733,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430763,true,2008-07-27 14:00:00.000,-25.0855,73.48017,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430764,true,2008-07-27 16:00:00.000,-25.07917,73.48067,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430765,true,2008-07-27 18:00:00.000,-25.07817,73.4805,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430766,true,2008-07-27 20:00:00.000,-25.07817,73.481,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430767,true,2008-07-27 22:00:00.000,-25.07717,73.48017,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430768,true,2008-07-28 06:00:00.000,-25.06833,73.47983,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430769,true,2008-07-28 08:00:00.000,-25.07833,73.47983,,"2","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430770,true,2008-07-28 10:00:00.000,-25.13433,73.47783,,"2","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430771,true,2008-07-28 12:00:00.000,-25.13267,73.478,,"2","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430772,true,2008-07-28 14:00:00.000,-25.13067,73.47617,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430773,true,2008-07-28 16:00:00.000,-25.13517,73.4765,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430774,true,2008-07-28 18:00:00.000,-25.13267,73.476,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430775,true,2008-07-28 20:00:00.000,-25.14083,73.47767,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430776,true,2008-07-28 22:00:00.000,-25.13167,73.47817,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430777,true,2008-07-29 06:00:00.000,-25.13183,73.47617,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430778,true,2008-07-29 08:00:00.000,-25.13233,73.47617,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430779,true,2008-07-29 10:00:00.000,-25.1385,73.4755,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430780,true,2008-07-29 12:00:00.000,-25.129,73.47683,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430781,true,2008-07-29 14:00:00.000,-25.13467,73.47733,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430782,true,2008-07-29 16:00:00.000,-25.13267,73.478,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430783,true,2008-07-29 18:00:00.000,-25.13383,73.47817,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430784,true,2008-07-29 20:00:00.000,-25.13833,73.47683,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430785,true,2008-07-30 06:00:00.000,-25.13333,73.4755,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430786,true,2008-07-30 08:00:00.000,-25.134,73.47517,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430787,true,2008-07-30 10:00:00.000,-25.1325,73.476,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430788,true,2008-07-30 12:00:00.000,-25.13283,73.4785,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430789,true,2008-07-30 14:00:00.000,-25.13683,73.47917,,"2","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430790,true,2008-07-30 16:00:00.000,-25.13117,73.477,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430791,true,2008-07-30 18:00:00.000,-25.13917,73.47683,,"2","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430792,true,2008-07-30 20:00:00.000,-25.1355,73.47683,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430793,true,2008-07-30 22:00:00.000,-25.13767,73.47967,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430794,true,2008-07-31 06:00:00.000,-25.13933,73.4775,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430795,true,2008-07-31 08:00:00.000,-25.1315,73.47833,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430796,true,2008-07-31 10:00:00.000,-25.13283,73.476,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430797,true,2008-07-31 12:00:00.000,-25.12617,73.47733,,"2D fix","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430798,true,2008-07-31 14:00:00.000,-25.13267,73.478,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430799,true,2008-07-31 16:00:00.000,-25.1355,73.47883,,"neg alt","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430800,true,2008-07-31 18:00:00.000,-25.13683,73.48017,,"2","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430801,true,2008-07-31 20:00:00.000,-25.13733,73.48,,"2","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430802,true,2008-07-31 22:00:00.000,-25.14167,73.48033,,"2","gps","Branta leucopsis","78209","78209","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430803,true,2008-03-27 18:00:00.000,-5.93466,54.25733,,"2D fix","gps","Branta leucopsis","78210","78210","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430804,true,2008-03-27 21:00:00.000,-5.93483,54.257,,"2D fix","gps","Branta leucopsis","78210","78210","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430805,true,2008-03-27 22:00:00.000,-5.93483,54.25716,,"11","gps","Branta leucopsis","78210","78210","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430806,true,2008-03-27 23:00:00.000,-5.93483,54.257,,"11","gps","Branta leucopsis","78210","78210","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430807,true,2008-03-28 00:00:00.000,-5.93483,54.25716,,"2D fix","gps","Branta leucopsis","78210","78210","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430808,true,2008-04-05 20:00:00.000,-10.2225,54.11366,,"2D fix","gps","Branta leucopsis","78210","78210","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430809,true,2008-04-05 21:00:00.000,-10.22283,54.11516,,"2D fix","gps","Branta leucopsis","78210","78210","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430810,true,2008-04-05 22:00:00.000,-10.22283,54.11533,,"neg alt","gps","Branta leucopsis","78210","78210","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430811,true,2008-04-05 23:00:00.000,-10.22316,54.11583,,"neg alt","gps","Branta leucopsis","78210","78210","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430812,true,2008-04-06 00:00:00.000,-10.223,54.11583,,"2D fix","gps","Branta leucopsis","78210","78210","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430813,true,2008-04-06 01:00:00.000,-10.223,54.11583,,"2D fix","gps","Branta leucopsis","78210","78210","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430814,true,2008-04-06 02:00:00.000,-10.2235,54.11533,,"2D fix","gps","Branta leucopsis","78210","78210","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
369430815,true,2008-04-06 07:00:00.000,-10.202,54.11916,,"2D fix","gps","Branta leucopsis","78210","78210","Migration timing in barnacle geese (Greenland) (data from Kölzsch et al. and Shariatinajafabadi et al. 2014)"
